				2354	58 s		50.85 (1.22)	146.476 (42)	64.418 (24)	40.560 (74)	32.151 (18)	58.918 (13)
				2283	56 s		50.70 (1.21)	146.389 (37)	64.433 (20)	40.513 (69)	32.212 (14)	58.855 (12)
Total heating duration:		2356	1 min 50 s	51.48 (1.24)	146.614 (36)	64.576 (20)	40.545 (87)	32.267 (16)	58.818 (17)
 37 min				300			42.73 (0.13)	143.356 (48)	63.068 (29)	39.574 (134)	32.029 (11)	57.756 (19)
								
cell36-n6(*)			2070	11 min 36 s	57.83 (1.25)	142.649 (109)	62.013 (170)	39.973 (203)	31.207 (20)	57.513 (14)
(Neon)				2050	5 min 8 s	56.36 (1.58)	143.012 (251)	62.160 (48)	39.825 (105)	31.404 (17)	57.705 (63)
				2114	2 min 4 s	57.15 (1.24)	143.029 (44)	62.025 (44)	39.749 (71)	31.255 (16)	57.661 (14)
				2042	3 min 38 s	56.06 (1.28)	142.829 (44)	61.981 (94)	39.750 (79)	31.291 (13)	57.740 (20)
				2417	3 min 12 s	57.11 (1.64)	144.116 (84)	61.860 (68)	39.872 (235)	31.423 (18)	58.009 (75)
Total heating duration:		2406	1 min 38 s	58.15 (1.36)	143.607 (85)	61.934 (42)	39.887 (78)	31.280 (15)	57.841 (32)
 2h 30 min			300			53.00 (0.38)	140.484 (149)	60.570 (97)	39.434 (373)	30.985 (10)	56.333 (49)
								
cell48-n10			2060	2 min 10 s	65.39 (1.24)	139.909 (54)	61.122 (44)	38.736 (143)	24.340 (13)	56.473 (11)
(NaCl)				1803	8 min 38 s	63.05 (1.27)	140.040 (71)	61.202 (56)	38.875 (157)	24.244 (13)	56.521 (15)
				300			52.22(0.09)	139.978 (54)	60.924 (64)	38.891 (128)	24.203 (12)	56.433 (11)
				1988	5 min		66.98 (1.34)	140.209 (84)	60.687 (44)	38.722 (123)	23.901 (13)	56.199 (13)
				1870	3 min 36 s	65.51 (1.28)	140.283 (81)	61.104 (67)	39.079 (162)	23.925 (13)	56.271 (15)
				1784	2 min 26 s	64.82 (1.28)	140.340 (90)	61.104 (64)	38.812 (137)	23.912 (15)	56.274 (15)
				2009	4 min 42 s	67.27 (1.30)	139.962 (93)	60.693 (37)	38.808 (114)	23.932 (12)	56.183 (18)
Total heating duration:		1978	2 min 34 s	67.21 (1.31)	139.622 (77)	60.677 (39)	39.055 (275)	24.022 (9)	56.160 (19)
 33 min (a)			300			54.89 (0.19)	139.047 (85)	60.056 (44)	38.792 (198)	24.029 (5)	56.091 (24)
								
cell34-n4			2194	1 min 18 s	82.28 (1.44)	135.497 (21)	58.465 (17)	37.663 (41)	28.424 (24)	54.609 (29)
(Neon)				2283	32 s		82.32 (1.52)	135.564 (21)	58.502 (15)	37.623 (39)	28.230 (28)	54.679 (37)
				2144	24 s		81.03 (1.34)	135.550 (24)	58.469 (20)	37.640 (47)	28.346 (41)	54.702 (18)
				2277	42 s		81.53 (1.38)	135.501 (19)	58.499 (14)	37.619 (33)	28.440 (28)	54.760 (23)
				1942	1 min 24 s	81.02 (1.28)	135.131 (22)	58.389 (21)	37.532 (33)	29.067 (11)	54.534 (12)
				1843	58 s		80.33 (1.40)	135.056 (22)	58.241 (23)	37.510 (32)	29.087 (7)	54.525 (25)
				1833	2 min 20 s	80.84 (1.27)	135.003 (21)	58.223 (20)	37.503 (30)	29.044 (9)	54.463 (10)
				1726	1 min 34 s	80.30 (1.29)	134.896 (18)	58.101 (20)	37.473 (24)	28.953 (10)	54.431 (13)
				1603	42 s		80.04 (1.31)	134.775 (20)	58.089 (23)	37.431 (32)	28.897 (15)	54.357 (14)
				1552	48 s		80.07 (1.34)	134.672 (21)	58.041 (20)	37.396 (33)	28.875 (14)	54.313 (17)
				1452	1 min 58 s	80.17 (1.44)	134.520 (25)	57.897 (18)	37.369 (40)	28.798 (22)	54.221 (28)
Total heating duration:		1400	1 min 18 s	80.08 (1.54)	134.431 (25)	57.843 (17)	37.354 (39)	28.749 (20)	54.188 (37)
 1 hour (a)			300			74.21 (0.34)	133.601 (31)	57.154 (15)	37.274 (81)	28.275 (12)	53.918 (36)

Different spot			2310	36 s		84.07 (1.28)	135.589 (35)	58.571 (29)	37.554 (46)	28.304 (52)	54.515 (11)
				2386	1 min		83.11 (1.26)	135.668 (33)	58.520 (51)	37.609 (54)	28.299 (115)	54.680 (9)
				2141	38 s		82.55 (1.25)	135.322 (32)	58.421 (28)	37.507 (39)	28.626 (83)	54.535 (8)
				2103	46 s		82.51 (1.25)	135.255 (32)	58.384 (46)	37.506 (43)	28.976 (11)	54.509 (8)
				2028	1 min 28 s	81.85 (1.23)	135.100 (28)	58.252 (36)	37.490 (40)	28.958 (7)	54.517 (6)
				1876	58 s		81.17 (1.25)	135.095 (37)	58.171 (61)	37.494 (44)	28.959 (12)	54.462 (8)
				1788	2 min 18 s	81.48 (1.28)	134.863 (26)	58.047 (46)	37.437 (49)	28.879 (17)	54.358 (11)
				1622	58 s		80.78 (1.28)	134.638 (35)	58.033 (35)	37.397 (54)	28.649 (51)	54.295 (11)
				1516	1 min 46 s	81.22 (1.30)	134.536 (27)	58.000 (31)	37.355 (40)	28.591 (42)	54.165 (13)
				1399	2 min 12 s	80.77 (1.29)	134.399 (32)	57.980 (32)	37.329 (39)	28.524 (40)	54.117 (12)
Total heating duration:		1343	3 min		80.96 (1.29)	134.311 (30)	57.951 (28)	37.321 (30)	28.523 (39)	54.053 (11)
 1h 30 min			300			75.45 (0.12)	133.655 (40)	57.258 (47)	37.201 (51)	28.259 (36)	53.794 (12)

P increase			1436	1 min 36 s	93.02 (1.25)	131.863 (45)	56.212 (41)	36.617 (65)	27.430 (93)	52.964 (6)
				1568	1 min 54 s	93.32 (1.27)	131.873 (36)	56.287 (39)	36.571 (48)	27.549 (59)	53.031 (8)
				1702	3 min 26 s	94.10 (1.28)	131.923 (32)	56.380 (39)	36.569 (47)	27.818 (19)	53.057 (9)
				1777	2 min 26 s	94.00 (1.27)	132.019 (29)	56.441 (43)	36.640 (34)	27.414 (38)	53.120 (8)
				1908	20 s		94.55 (1.28)	132.089 (31)	56.383 (55)	36.667 (30)	27.593 (59)	53.164 (9)
				1942	2 min		94.04 (1.26)	132.139 (31)	56.471 (34)	36.666 (38)	27.726 (30)	53.237 (7)
				2146	1 min 34 s	94.33 (1.24)	132.413 (24)	56.530 (37)	36.741 (34)	27.631 (43)	53.360 (5)
				2256	20 s		94.66 (1.28)	132.423 (53)	56.536 (51)	36.747 (48)	27.948 (21)	53.411 (9)
				2304	30 s		94.66 (1.26)	132.600 (34)	56.587 (64)	36.779 (38)	27.909 (19)	53.447 (8)
				2523	18 s		95.00 (1.26)	132.748 (39)	56.689 (61)	36.793 (48)	27.497 (68)	53.579 (7)
				2332	32 s		94.86 (1.25)	132.566 (30)	56.762 (52)	36.776 (26)	27.966 (16)	53.449 (6)
				2200	30 s		94.25 (1.29)	132.409 (50)	56.380 (66)	36.762 (46)	27.935 (38)	53.408 (10)
				2000	28 s		93.29 (1.27)	132.265 (45)	56.456 (64)	36.707 (32)	27.483 (63)	53.350 (8)
				1911	36 s		92.78 (1.28)	132.179 (44)	56.377 (53)	36.700 (33)	27.710 (67)	53.332 (9)
				1791	1 min 14 s	93.03 (1.27)	131.971 (48)	56.226 (82)	36.664 (35)	27.229 (99)	53.220 (8)
				1698	40 s		92.47 (1.26)	131.870 (47)	56.301 (54)	36.650 (34)	27.065 (51)	53.204 (7)
				1626	1 min 4 s	92.24 (1.25)	131.828 (57)	56.210 (69)	36.616 (32)	27.360 (118)	53.173 (7)
				1516	1 min 32 s	91.88 (1.25)	131.684 (51)	56.165 (64)	36.584 (31)	27.388 (116)	53.126 (6)
				1411	2 min 24 s	91.61 (1.25)	131.541 (41)	56.110 (55)	36.555 (27)	27.439 (81)	53.075 (7)
				300			85.85 (0.11)	130.909 (44)	55.625 (50)	36.442 (52)	27.072 (64)	52.810 (9)
				1555	52 s		94.57 (1.27)	131.531 (33)	55.896 (51)	36.541 (21)	27.538 (40)	52.908 (8)
				1632	32 s		94.91 (1.29)	131.611 (38)	55.946 (54)	36.564 (27)	27.693 (28)	52.933 (9)
				1727	32 s		95.76 (1.28)	131.727 (29)	56.095 (51)	36.566 (21)	27.749 (29)	52.924 (9)
				1833	48 s		95.57 (1.28)	131.844 (33)	56.215 (54)	36.609 (24)	27.855 (24)	53.017 (8)
				1956	46 s		96.09 (1.33)	131.914 (33)	56.335 (59)	36.641 (31)	27.893 (37)	53.058 (13)
				2071	32 s		95.92 (1.31)	132.131 (33)	56.512 (67)	36.676 (31)	27.784 (33)	53.157 (12)
				2130	30 s		95.56 (1.30)	132.240 (33)	56.663 (45)	36.694 (25)	27.834 (28)	53.233 (11)
				2153	44 s		94.91 (1.36)	132.214 (42)	56.297 (63)	36.715 (29)	27.776 (26)	53.311 (17)
				2494	22 s		97.01 (1.38)	132.554 (42)	56.552 (68)	36.768 (28)	27.849 (36)	53.366 (18)
Total heating duration:		2377	16 s		95.56 (1.31)	132.490 (32)	56.481 (58)	36.757 (22)	27.908 (25)	53.416 (12)
 1 hour				300			84.96 (0.15)	131.087 (38)	55.847 (64)	36.338 (56)	27.320 (16)	52.890 (13)
								
cell34-n8			2220	3 min 37 s	105.90 (1.23)	129.437 (115)	55.245 (152)	35.837 (351)	26.313 (10)	52.376 (4)
(Neon)	Total heating duration: 30 min							
								
								
cell48-n10			1740	20 s		109.64 (1.36)	128.391 (37)	54.362 (32)	35.610 (79)	20.655 (4)	51.753 (13)
(NaCl)				1846	42 s		109.96 (1.35)	128.446 (38)	54.418 (31)	35.600 (85)	20.658 (4)	51.794 (13)
				1883	19 min		109.40 (1.37)	128.621 (46)	54.425 (42)	35.693 (81)	20.677 (4)	51.864 (14)
				1679	2 min 30 s	107.90 (1.35)	128.561 (41)	54.448 (36)	35.650 (59)	20.676 (4)	51.854 (12)
				2280	1 min 30 s	110.46 (1.36)	128.836 (39)	54.616 (35)	35.827 (65)	20.706 (5)	52.034 (14)
				2176	1 min 16 s	109.70 (1.35)	128.854 (50)	54.587 (39)	35.835 (97)	20.717 (5)	52.029 (13)
				2009	1 min		108.15 (1.35)	128.817 (42)	54.540 (33)	35.756 (77)	20.705 (5)	52.048 (12)
				2569	22 s		110.51 (1.43)	128.754 (32)	54.594 (39)	35.888 (29)	20.742 (5)	52.221 (20)
				2509	1 min 12 s	109.06 (1.46)	128.980 (47)	54.696 (70)	35.694 (74)	20.768 (6)	52.303 (23)
				300			96.11 (0.21)	128.275 (61)	54.166 (57)	35.552 (106)	20.746 (6)	51.930 (17)
Total heating duration:		1992	5 min 40 s	109.76 (1.38)	128.573 (57)	54.478 (21)	35.718 (69)	20.712 (4)	51.904 (15)
 1h 20 min			300			97.76 (0.19)	128.005 (40)	54.304 (28)	35.575 (149)	20.664 (5)	51.796 (15)
								
cell48-n10			1434	1 min 16 s	109.87 (1.37)	127.415 (75)	53.702 (30)	35.326 (106)	20.390 (4)	51.542 (14)
(NaCl)				1584	50 s		110.44 (1.40)	127.467 (67)	53.747 (27)	35.376 (79)	20.417 (5)	51.590 (16)
				1820	52 s		112.38 (1.36)	127.563 (71)	53.847 (25)	35.434 (84)	20.455 (5)	51.586 (12)
				1891	42 s		112.40 (1.33)	127.624 (76)	53.890 (33)	35.494 (93)	20.470 (5)	51.629 (10)
				1960	52 s		113.00 (1.32)	127.771 (74)	53.952 (39)	35.572 (89)	20.484 (6)	51.625 (9)
				1968	2 min 52 s	110.88 (1.36)	127.752 (71)	54.021 (32)	35.652 (64)	20.549 (5)	51.799 (13)
				1990	2 min 38 s	110.14 (1.31)	127.913 (84)	54.008 (48)	35.628 (96)	20.580 (7)	51.873 (10)
				2034	1 min 58 s	110.53 (1.35)	127.855 (93)	54.118 (53)	35.609 (204)	20.603 (9)	51.869 (13)
				2098	52 s		111.20 (1.36)	127.938 (96)	54.125 (53)	35.644 (288)	20.607 (9)	51.856 (13)
				2213	46 s		111.61 (1.38)	128.012 (97)	54.253 (53)	35.670 (168)	20.623 (9)	51.897 (15)
				2100	1 min 42 s	112.15 (1.39)	127.903 (85)	54.211 (37)	35.657 (245)	20.648 (8)	51.781 (16)
				2308	42 s		111.98 (1.37)	128.045 (77)	54.311 (45)	35.517 (236)	20.657 (9)	51.929 (14)
Total heating duration:		2300	4 min 38 s	112.20 (1.41)	127.927 (82)	54.312 (51)	35.821 (249)	20.749 (13)	51.905 (17)
 1h 20 min			300			98.36 (0.20)	127.967 (59)	54.241 (68)	35.543 (352)	20.741 (12)	51.747 (16)


