pressure_gpa,volume_a3,volume_ratio
0.00000000000000,47.2180000000000,1.00000000000000
2.84435491069518,46.2736400000000,0.980000000000000
6.06342256682104,45.3292800000000,0.960000000000000
9.70558361141427,44.3849200000000,0.940000000000000
13.8264907104528,43.4405600000000,0.920000000000000
18.4900105229277,42.4962000000000,0.900000000000000
23.7696101078072,41.5518400000000,0.880000000000000
29.7500107480883,40.6074800000000,0.860000000000000
36.5291678030957,39.6631200000000,0.840000000000000
44.2206497003069,38.7187600000000,0.820000000000000
52.9565077013624,37.7744000000000,0.800000000000000
62.8907518683982,36.8300400000000,0.780000000000000
74.2035793884617,35.8856800000000,0.760000000000000
87.1065413469239,34.9413200000000,0.740000000000000
101.848886255709,33.9969600000000,0.720000000000000
118.725387366029,33.0526000000000,0.700000000000000
138.086051875264,32.1082400000000,0.680000000000000
160.348231729044,31.1638800000000,0.660000000000000
186.011819296999,30.2195200000000,0.640000000000000
215.678433059038,29.2751600000000,0.620000000000000
250.075801945491,28.3308000000000,0.600000000000000
290.088975987260,27.3864400000000,0.580000000000000
336.800575052227,26.4420800000000,0.560000000000000
391.543110189891,25.4977200000000,0.540000000000000
455.967583810983,24.5533600000000,0.520000000000000
532.134263393017,23.6090000000000,0.500000000000000
