pressure_gpa,volume_a3,volume_ratio
0.00000000000000,67.7160965985845,1.00000142652526
2.84435491069518,66.6245060952399,0.983881299770216
6.06342256682104,65.5174253632306,0.967532420155216
9.70558361141427,64.3958901869737,0.950970083687366
13.8264907104528,63.2607993215940,0.934207562785663
18.4900105229277,62.1129321793527,0.917256367466369
23.7696101078072,60.9529641184169,0.900126471120812
29.7500107480883,59.7814796240499,0.882826505169382
36.5291678030957,58.5989836557963,0.865363926631761
44.2206497003069,57.4059114097393,0.847745162291620
52.9565077013624,56.2026367174850,0.829975732729118
62.8907518683982,54.9894792761242,0.812060359089789
74.2035793884617,53.7667108776380,0.794003055077648
87.1065413469239,52.5345607828180,0.775807206314874
101.848886255709,51.2932203640501,0.757475638904397
118.725387366029,50.0428471232553,0.739010678765068
138.086051875264,48.7835681757198,0.720414203079329
160.348231729044,47.5154832772679,0.701687684997163
186.011819296999,46.2386674609609,0.682832232573704
215.678433059038,44.9531733399899,0.663848622777334
250.075801945491,43.6590331254809,0.644737331287744
290.088975987260,42.3562297843838,0.625498106568372
336.800575052227,41.0448227384702,0.606131826133709
391.543110189891,39.7247605010455,0.586637729650976
455.967583810983,38.3960095169083,0.567015321591770
532.134263393017,37.0585229380669,0.547263910125626
