density_g_cm3,pressure_gpa
8.964651983164984,-0.3852522838715231
8.969438947050108,-0.3852522838715231
8.974225910935232,0.2654147434891456
8.983761542994397,0.2654147434891456
8.988548506879521,0.2654147434891456
8.993335470764642,0.2654147434891456
8.998084138938683,0.2654147434891456
9.007658066708931,0.2654147434891456
9.012445030594055,0.9160817708493596
9.017193698768097,0.9160817708493596
9.026767626538344,0.9160817708493596
9.031554590423465,0.9160817708493596
9.036303258597506,0.9160817708493596
9.041090222482634,0.9160817708493596
9.050664150252878,0.9160817708493596
9.05541281842692,1.5615014834729664
9.060199782312043,1.5615014834729664
9.064986746197167,1.5615014834729664
9.074522378256333,1.5615014834729664
9.079309342141457,1.5615014834729664
9.08409630602658,1.5615014834729664
9.093631938085743,2.2121685108331803
9.098418901970867,2.2121685108331803
9.10320586585599,2.2121685108331803
9.112741497915156,2.2121685108331803
9.11752846180028,2.2121685108331803
9.122315425685404,2.2121685108331803
9.127102389570524,2.8628355381929396
9.136638021629693,2.8628355381929396
9.141424985514814,2.8628355381929396
9.146211949399937,2.8628355381929396
9.155747581459103,2.8628355381929396
9.160534545344227,2.8628355381929396
9.165321509229347,3.5135025655531535
9.174857141288516,3.5135025655531535
9.179644105173637,3.5135025655531535
9.18443106905876,3.5135025655531535
9.19396670111793,3.5135025655531535
9.19875366500305,3.5135025655531535
9.203540628888174,4.15892227817676
9.21307626094734,4.15892227817676
9.217863224832463,4.15892227817676
9.222650188717584,4.15892227817676
9.232185820776753,4.15892227817676
9.236972784661873,4.15892227817676
9.241759748546997,4.809589305537429
9.251295380606162,4.809589305537429
9.256082344491286,4.809589305537429
9.26086930837641,4.809589305537429
9.270404940435576,4.809589305537429
9.275191904320696,5.460256332897643
9.27997886820582,5.460256332897643
9.289514500264985,5.460256332897643
9.29430146415011,5.460256332897643
9.299088428035233,5.460256332897643
9.308624060094399,5.460256332897643
9.31341102397952,6.110923360257857
9.318197987864643,6.110923360257857
9.327733619923809,6.110923360257857
9.332520583808932,6.110923360257857
9.337307547694056,6.110923360257857
9.346843179753222,6.761590387618526
9.351630143638346,6.761590387618526
9.361204071408594,6.761590387618526
9.365952739582635,6.761590387618526
9.370739703467756,6.761590387618526
9.380313631238003,7.407010100241678
9.385100595123127,7.407010100241678
9.389887559008251,7.407010100241678
9.399423191067417,7.407010100241678
9.404210154952537,7.407010100241678
9.413784082722785,8.057677127602346
9.418532750896826,8.057677127602346
9.42331971478195,8.057677127602346
9.432893642552198,8.057677127602346
9.43764231072624,8.057677127602346
9.447216238496488,8.70834415496256
9.452003202381611,8.70834415496256
9.45675187055565,8.70834415496256
9.466325798325897,8.70834415496256
9.471112762211021,8.70834415496256
9.480648394270187,9.35901118232232
9.48543535815531,9.35901118232232
9.490222322040434,9.35901118232232
9.499757954099596,9.35901118232232
9.50454491798472,9.35901118232232
9.514080550043886,10.004430894946381
9.51886751392901,10.004430894946381
9.523654477814134,10.004430894946381
9.5331901098733,10.004430894946381
9.537977073758423,10.004430894946381
9.547551001528667,10.65509792230614
9.552299669702709,10.65509792230614
9.561873597472957,10.65509792230614
9.56666056135808,10.65509792230614
9.571409229532122,11.311012264403416
9.58098315730237,11.311012264403416
9.58577012118749,11.311012264403416
9.59530575324666,11.311012264403416
9.600092717131783,11.311012264403416
9.609666644902028,11.961679291764085
9.61441531307607,11.961679291764085
9.619202276961193,11.961679291764085
9.628776204731437,11.961679291764085
9.633524872905483,12.612346319124299
9.643098800675727,12.612346319124299
9.64788576456085,12.612346319124299
9.657421396620016,12.612346319124299
9.66220836050514,12.612346319124299
9.671743992564306,13.257766031747906
9.67653095644943,13.257766031747906
9.686104884219674,13.257766031747906
9.690853552393719,13.257766031747906
9.700427480163963,13.90843305910812
9.705214444049087,13.90843305910812
9.709963112223129,13.90843305910812
9.719537039993373,13.90843305910812
9.724324003878497,14.559100086468789
9.733859635937662,14.559100086468789
9.738646599822786,14.559100086468789
9.748182231881952,14.559100086468789
9.752969195767076,15.209767113828548
9.762543123537323,15.209767113828548
9.767291791711365,15.209767113828548
9.77686571948161,15.209767113828548
9.781652683366733,15.855186826452154
9.791188315425899,15.855186826452154
9.795975279311023,15.855186826452154
9.80554920708127,15.855186826452154
9.81033617096639,16.50585385381237
9.81987180302556,16.50585385381237
9.82465876691068,16.50585385381237
9.834232694680928,16.50585385381237
9.83898136285497,17.156520881172582
9.848555290625214,17.156520881172582
9.853342254510341,17.156520881172582
9.862877886569503,17.156520881172582
9.867664850454627,17.80718790853325
9.877200482513793,17.80718790853325
9.88677441028404,17.80718790853325
9.891561374169164,17.80718790853325
9.901097006228326,18.457854935893465
9.90588397011345,18.457854935893465
9.91541960217262,18.457854935893465
9.92020656605774,18.457854935893465
9.929780493827987,19.103274648517072
9.934529162002029,19.103274648517072
9.944103089772277,19.103274648517072
9.9488900536574,19.103274648517072
9.958425685716563,19.753941675877286
9.963212649601687,19.753941675877286
9.972748281660852,19.753941675877286
9.9823222094311,20.404608703237955
9.987109173316224,20.404608703237955
9.996644805375386,20.404608703237955
10.001431769260513,20.404608703237955
10.011005697030757,21.055275730597714
10.0157543652048,21.055275730597714
10.025328292975047,21.055275730597714
10.034863925034212,21.055275730597714
10.039650888919336,21.705942757957928
10.04922481668958,21.705942757957928
10.053973484863622,21.705942757957928
10.06354741263387,22.351362470581535
10.068334376518994,22.351362470581535
10.07787000857816,22.351362470581535
10.087443936348404,22.351362470581535
